neutral	@SouthwestAir adds new direct flights from #Columbus to Oakland &amp; Boston starting August 2015 #cmh #oak #bos
positive	@JetBlue nothing but praise for you helping our lady make her flight to CHS tonight!  #impressed
negative	"@SouthwestAir 4/9/14
neutral	@SouthwestAir So the upcoming RR changes/Deval is trying to tell me not to fly southwest anymore because i am loyal so far. i get it.
negative	@USAirways I have been on three planes for flight 1907 and still haven't left the ground BAD SERVICE #sad
positive	@united can Cancelled Flight my flight anytime if this is where they keep me for the night.. http://t.co/avRTOWTyzk
neutral	"“@SouthwestAir: Congrats to these fans who are seeing #DestinationDragons in L.A.! SLC
negative	"@VirginAmerica spending my birthday night with you
negative	@USAirways I'm traveling around the world until the end of the year. 800 numbers do me no good.
neutral	@VirginAmerica a brilliant brisk am in Boston in cue for vx363 http://t.co/rMZNIVGmg6
neutral	@united Is there a direct number to call to request a refund?  Its telling me its not valid as I changed the ticket.  No number on site
positive	@USAirways On re-accommodation number Lisa (Liza?) in Raleigh was very helpful
negative	"@USAirways has no idea what customer service means.  As the customer
neutral	😐 “@JetBlue: Our fleet's on fleek. http://t.co/QavvlAXLkl”
negative	@USAirways Why can't I check in online for a flight tomorrow am?
negative	@united I'm confused. After your @Dulles_Airport agents directed us to go to your website after DELAYS nothing works! http://t.co/cypRHe5GOK
negative	@JetBlue just wondering if the website is having issues today. Trying to book a flight with my visa I always use and its rejecting it.
positive	@JetBlue BEST SEAT ON A E190 to board early. READY. SET. GO!
neutral	@united Is a snowboard boot bag included in the standard checked baggage next to the snowboard bag?
negative	@united fyi the site/app still shows plenty of the unavailable flights I had errors with. Almost 24 hrs after sellout. Flying @AmericanAir
negative	@united really 1st flt frm IAD 2 IAH is - Late Flight &amp; -going via Nashville? #inconvenience. Downgraded but not on ticket
neutral	@USAirways Okee doke
neutral	"@united @staralliance Very nice at LHR
negative	@VirginAmerica amazing to me that we can't get any cold air from the vents. #VX358 #noair #worstflightever #roasted #SFOtoBOS
neutral	@AmericanAir can you take care @Cowboycerrone please.  Thanks
positive	@united. You guys made my day. Treated me well. Thank you!!!
neutral	@USAirways I am good. I just did not understand the terminology.  but the merger brings new verbiage
negative	@SouthwestAir Any plans to make the southwest app for Android not crappy?
neutral	@united am I allowed to bring a duffle bag and back pack as my carry on and personal item? Flying out of NY
neutral	"@SouthwestAir unveils 4 new #flights
negative	@united we showed up to our flight several hours early. Tried to call &amp; was on hold 15 min b/f call disconnected.
negative	@USAirways agent won't hold for connection arriving Late Flight. 7 min before departure time but 3 min too Late Flight. Flt 1903 gate c19. Disappointed
negative	@AmericanAir on Feb. 15th your rep gave me the record locator and told me I'd be receiving an email with the itinerary and confirmation.
negative	"@AmericanAir As I already have a booked flight that I can't use &amp; can't change w/o a $200 fee
negative	@SouthwestAir extremely #disappointed with poor the customer service provided after Cancelled Flighting my flight today! #unprofessional
negative	"@united worst airline in the world-8 delays
positive	@JetBlue great.
negative	"@USAirways - Good to know that your phone customer service is still impaired due to ""bad weather"" that was over a week ago #jetblueanyone?"
negative	"@AmericanAir has Cancelled Flighted their last 3 flight into SHV tonight &amp; all flights for tomorrow

positive	"@AmericanAir pretty impressed with the in flight entertainment. Full touch
negative	@united is my flight delayed? It keeps changing between delayed and not??? If delayed is checkin time Late Flightr??? http://t.co/NTUIx5dbYR
neutral	@SouthwestAir thank you for the response. How can I got about getting the points onto my rewards account?
negative	@united Brothers luggage was lost on Copa Airlines Flight 635. He's competing Sunday for the 2015 Panamerican Cross Country Cup. Please help
negative	@AmericanAir @TheNateK I submitted a complaint via that link in Dec. &amp; followed up in Jan. NEVER HEARD BACK! #badcustomerservice
positive	"@united Thanks
positive	@AmericanAir fantastic thanks! Will try and tweet a photo of the view :)
neutral	@united can I access Frankfurt arrival lounge when I'm flying global first class?
negative	@united Your boarding process sucks. You should learn from @SouthwestAir
negative	@AmericanAir can you help me with a reservation? cant get through on the phone
neutral	@JetBlue @EllaHenderson Ah! Wish I was there! Good luck!
negative	"@united I did start a claim but 8-10 weeks is unrealistic
positive	@USAirways we called and were able to get rescheduled. Thank you for the quick responses today!!
positive	@SouthwestAir yes please
negative	@united I think we both have the same status (nothing). I think there was a bug in your search system.
negative	"@USAirways Chairman Preferred with 518
neutral	“@JetBlue: @dlewis2412 Sorry! Please ask Inflght if there is an open seat you can move to.” Will do!
negative	@united Lost bags. Cancelled Flightled flights. Delhi call centers. Poor United staff spread thin and stressed. You name it.
negative	@JetBlue your app needs updating. Says my flight is on time when we are well past boarding time with 2hr delay http://t.co/BTvpxTZJu0
negative	@SouthwestAir  Glad to see you know how to keep the money in your own pockets. 'Thanks' for the voucher in return for lost bag.
negative	@USAirways How the heck does one get the Internet desk to authorize a waiver? Would that involved being on hold for another hour?
negative	@AmericanAir you guys should really improve the service experience with your on site personnel. This has been one of the worst experiences.
negative	@AmericanAir that is absolutely false stmt.  You have a comedy of errors incl no catering etc #GetYourActTogether
negative	@USAirways been at DCA at 5 pm still here at 3 am due to mechanical issues and lack of snacks on the plane! Absolutely worse experience!
negative	"@united you ask a lot of customers who  you routinely screw over. You know that
positive	@united you are one great airline ❤️
positive	@AmericanAir my boss is :)
negative	@united 20 min more delays to flt 2086 at sfo 2 load 2 more pax makes no sense. Will strand many of us overnight at ORD due to missed cnxns
positive	"@JetBlue Worked now
negative	@SouthwestAir Hi! Just got my TSA pre-check # &amp; put it in my acct. But it's not on my boarding pass for a flight this p.m.Can it be updated?
positive	@JetBlue good to hear. Thx for being responsive.
neutral	@SouthwestAir is offering #CompanionPasses to Atlanta residing frequent fliers! http://t.co/mdN5ED58ze
negative	"@AmericanAir here we go again #aa106 ""Plane not ready"". Are we going to find the crew run out of time again like last night #shortstaffed"
negative	"@AmericanAir got it
negative	@united I hope not to see the same issue on my return flight tomorrow
negative	@USAirways cardholder is flying.  We both have us airways and advantage cards which is more frustrating.
negative	@AmericanAir I did. 5 times. With 4 of those being hung up on. The other one it finally sent me to the call back notification. #FixYourStuff
positive	"@SouthwestAir Thanks 4 the great service
negative	@united How can I file a claim when your agents won't let me speak to a supervisor? My claim number is expired because you WON'T find my bag
positive	"@united hi JP
negative	@united I've never experienced worst customer service. Placing blame on codeshare partners and not assuming responsibility is unacceptable
negative	"@USAirways flight 2022 out of Phil
neutral	@JetBlue How can I check that? I do not believe I was given a credit for that automatically. :/
positive	@SouthwestAir thanks for the follow up.  I appreciate it.
negative	@AmericanAir you guys fail again.. all I need to do is use my voucher for a ticket but I can't do it online #yourphonesystemsucks
negative	"@USAirways 
positive	"@JetBlue also. Emergency exit seats. 6'2"" and that's a huge win."
neutral	@virginamerica Need to change reservation. Have Virgin credit card. Do I need to modify on phone to waive change fee? Or can I do online?
positive	"@JetBlue I love flying with u
negative	@USAirways have had a medical issue Late Flight yesterday and need to change my flight today been on hold for an hour and still not through
negative	@JetBlue PR-friendly tweets don't help drive accountability. Hope Mr. Hayes takes note.
positive	@JetBlue thanks for your reply. It was flight 1572.
neutral	@united for a fee...
positive	@SouthwestAir Thanks for getting us to paradise safely! http://t.co/KDzQcZlpyR
negative	@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3
neutral	"@united Do you have plans for an iPad app?  The iPhone app is great
